pageid,title,wikidata,label
13280780,Arayik Harutyunyan,Q440824,Arayik Harutyunyan
38603774,Arthur Tovmasyan,Q4459252,Arthur Tovmasyan
52443057,David Babayan,Q21531891,David Babayan
