@@,itemlabel,item,startdate,enddate
+++,Oleg Yesayan,Q741150,1992-01-08,1992-08
+++,Leonard Petrosyan,Q511888,1994-12,1998-06
+++,Zhirayr Poghosyan,Q2389208,1998-06,1999-06-24
+++,Anushavan Danielyan,Q176266,1999-06-30,2007-09-12
+++,Arayik Harutyunyan,Q440824,2007-09-14,2017-09-07
