item,itemLabel,startDate,endDate,psid
Q176266,Anushavan Danielyan,1999-06-30,2007-09-12,Q176266-EFECA44D-3FB9-4996-AE75-B85D894B25BB
Q2389208,Zhirayr Poghosyan,1998-06,1999-06-24,Q2389208-61F192D0-34F0-4853-A482-1CD33554559E
Q440824,Arayik Harutyunyan,2007-09-14,2017-09-07,Q440824-2844E712-65AD-4CB4-BCD3-FE3B3DC96B87
Q511888,Leonard Petrosyan,1994-12,1998-06,Q511888-B90E9399-7D7E-42CA-BCD8-8A856FB3C10C
Q613051,Robert Kocharyan,1992-08,1994-12-29,Q613051-ACF6BB74-DDED-41FB-987D-DDAD46BB1B22
Q741150,Oleg Yesayan,1992-01-08,1992-08,Q741150-9568675D-DE9C-4EFF-A23B-92B5C5456C85
