@@,itemlabel,item,startdate,enddate
+++,Leonard Petrosyan,Q511888,1991-09-12,1992-01-08
+++,Artur Mkrtchyan,Q2389126,1992-01-08,1992-04-14
+++,Georgi Petrosian,Q1509230,1992-04-15,1993-06-14
+++,Karen Baburyan,Q4074547,1993-06-14,1996-03
+++,Arthur Tovmasyan,Q4459252,1996-03,1997-12-02
+++,Oleg Yesayan,Q741150,1997-12-02,2005-07-01
+++,Ashot Ghulian,Q4151991,2005-07-01,2020-05-21
+++,Arthur Tovmasyan,Q4459252,2020-05-21,
